"Index","SYMBOL"
"4355","PBX2"
"4356","GPSM3"
"4357","NOTCH4"
"4358","HLA-DRA"
"4359","HLA-DRB5"
"4360","HLA-DRB1"
"4361","HLA-DQA1"
"4362","HLA-DQB1"
"4363","HLA-DQA2"
"4364","HLA-DQB2"
"4365","HLA-DOB"
"4366","TAP2.1"
"4367","PSMB8"
"4368","TAPSAR1"
"4369","PSMB9"
"4370","TAP1"
"4371","HLA-DMB"
"4372","HLA-DMA"
"4373","BRD2"
"4374","HLA-DOA"
"4375","HLA-DPA1"
"4376","HLA-DPB1"
"4377","RXRB"
"4378","SLC39A7"
"4379","HSD17B8"
"4380","RING1"
"4381","HCG25"
"4382","VPS52"
"4383","RPS18"
"4384","B3GALT4"
"4385","WDR46"
"4386","PFDN6"
"4387","RGL2"
"4388","TAPBP"
"4389","ZBTB22"
"4390","DAXX"
"4391","KIFC1"
"4392","PHF1"
"4393","CUTA"
"4394","SYNGAP1"
"4395","ZBTB9"
"4396","BAK1"
"4397","ITPR3"
"4398","UQCC2"
"4399","LEMD2"
"4400","HMGA1"
"4401","C6orf1"
"4402","RP11-513I15.6"
"4403","NUDT3"
"4404","RPS10"
"4405","C6orf106"
"4406","RP11-140K17.3"
"4407","SNRPC"
"4408","UHRF1BP1"
"4409","TAF11"
"4410","ANKS1A"
"4411","RP3-329A5.8"
"4412","ZNF76"
"4413","DEF6"
"4414","PPARD"
"4415","FANCE"
"4416","RPL10A"
"4417","FKBP5"
"4418","SRPK1"
"4419","MAPK14"
"4420","MAPK13"
"4421","RP1-179N16.6"
"4422","BRPF3"
"4423","PNPLA1"
"4424","ETV7"
"4425","KCTD20"
"4426","STK38"
"4427","SRSF3"
"4428","CDKN1A"
"4429","CPNE5"
"4430","PPIL1"
"4431","C6orf89"
"4432","PI16"
"4433","MTCH1"
"4434","FGD2"
"4435","COX6A1P2"
"4436","PIM1"
"4437","TMEM217"
"4438","TBC1D22B"
"4439","RNF8"
"4440","CMTR1"
"4441","CCDC167"
"4442","ZFAND3"
"4443","BTBD9"
"4444","GLO1"
"4445","SAYSD1"
"4446","OARD1"
"4447","NFYA"
"4448","TREML1"
"4449","TREM2"
"4450","TREM1"
"4451","RP11-328M4.2"
"4452","FOXP4"
"4453","TFEB"
"4454","FRS3"
"4455","PRICKLE4"
"4456","USP49"
"4457","MED20"
"4458","BYSL"
"4459","CCND3"
"4460","TAF8"
"4461","C6orf132"
"4462","MRPS10"
"4463","TRERF1"
"4464","UBR2"
"4465","TBCC"
"4466","GLTSCR1L"
"4467","RPL7L1"
"4468","C6orf226"
"4469","PTCRA"
"4470","CNPY3"
"4471","RP3-475N16.1"
"4472","GNMT"
"4473","PEX6"
"4474","PPP2R5D"
"4475","MEA1"
"4476","KLHDC3"
"4477","RRP36"
"4478","CUL7"
"4479","KLC4"
"4480","MRPL2"
"4481","PTK7"
"4482","SRF"
"4483","CUL9"
"4484","DNPH1"
"4485","CRIP3"
"4486","ZNF318"
"4487","ABCC10"
"4488","DLK2"
"4489","TJAP1"
"4490","POLR1C"
"4491","YIPF3"
"4492","XPO5"
"4493","POLH"
"4494","GTPBP2"
"4495","MAD2L1BP"
"4496","RSPH9"
"4497","MRPS18A"
"4498","VEGFA"
"4499","RP5-1120P11.1"
"4500","C6orf223"
"4501","MRPL14"
"4502","TMEM63B"
"4503","SLC29A1"
"4504","HSP90AB1"
"4505","SLC35B2"
"4506","NFKBIE"
"4507","AARS2"
"4508","CDC5L"
"4509","SUPT3H"
"4510","RUNX2"
"4511","RP1-244F24.1"
"4512","CLIC5"
"4513","RP1-8B1.4"
"4514","ENPP4"
"4515","ENPP5"
"4516","RCAN2"
"4517","PLA2G7"
"4518","TNFRSF21"
"4519","CD2AP"
"4520","MUT"
"4521","CENPQ"
"4522","MCM3"
"4523","PAQR8"
"4524","EFHC1"
"4525","TRAM2"
"4526","TRAM2-AS1"
"4527","TMEM14A"
"4528","GSTA4"
"4529","ICK"
"4530","FBXO9"
"4531","ELOVL5"
"4532","GCLC"
"4533","LRRC1"
"4534","DST"
"4535","KIAA1586"
"4536","ZNF451"
"4537","BAG2"
"4538","RAB23"
"4539","PRIM2"
"4540","XXbac-BPGBPG55C20.2"
"4541","MTRNR2L9"
"4542","FKBP1C"
"4543","PTP4A1"
"4544","RP5-1148A21.3"
"4545","PHF3"
"4546","LMBRD1"
"4547","COL19A1"
"4548","FAM135A"
"4549","C6orf57"
"4550","SMAP1"
"4551","B3GAT2"
"4552","OGFRL1"
"4553","KCNQ5"
"4554","KHDC1"
"4555","RP11-398K22.12"
"4556","DDX43"
"4557","MB21D1"
"4558","MTO1"
"4559","RP11-505P4.6"
"4560","EEF1A1"
"4561","SLC17A5"
"4562","CD109"
"4563","COX7A2"
"4564","TMEM30A"
"4565","RP1-234P15.4"
"4566","SENP6"
"4567","MYO6"
"4568","IRAK1BP1"
"4569","PHIP"
"4570","HMGN3"
"4571","HMGN3-AS1"
"4572","SH3BGRL2"
"4573","ELOVL4"
"4574","TTK"
"4575","BCKDHB"
"4576","FAM46A"
"4577","IBTK"
"4578","TPBG"
"4579","UBE3D"
"4580","DOPEY1"
"4581","PGM3"
"4582","RWDD2A"
"4583","ME1"
"4584","PRSS35"
"4585","CYB5R4"
"4586","KIAA1009"
"4587","NT5E"
"4588","SNX14"
"4589","SYNCRIP"
"4590","RP1-3J17.3"
"4591","RP11-393I2.4"
"4592","ZNF292"
"4593","SMIM8"
"4594","RP1-102H19.8"
"4595","SLC35A1"
"4596","RARS2"
"4597","ORC3"
"4598","AKIRIN2"
"4599","CNR1"
"4600","RNGTT"
"4601","PNRC1"
"4602","PM20D2"
"4603","UBE2J1"
"4604","RRAGD"
"4605","ANKRD6"
"4606","LYRM2"
"4607","MDN1"
"4608","BACH2"
"4609","RP1-45N11.1"
"4610","MAP3K7"
"4611","MANEA-AS1"
"4612","MANEA"
"4613","UFL1"
"4614","NDUFAF4"
"4615","KLHL32"
"4616","MMS22L"
"4617","FBXL4"
"4618","COQ3"
"4619","PNISR"
"4620","RP11-98I9.4"
"4621","USP45"
"4622","TSTD3"
"4623","CCNC"
"4624","ASCC3"
"4625","RP3-467N11.1"
"4626","HACE1"
"4627","PREP"
"4628","PRDM1"
"4629","ATG5"
"4630","AIM1"
"4631","RTN4IP1"
"4632","QRSL1"
"4633","C6orf203"
"4634","BEND3"
"4635","PDSS2"
"4636","SCML4"
"4637","SEC63"
"4638","RP1-191J18.66"
"4639","OSTM1"
"4640","SNX3"
"4641","LACE1"
"4642","FOXO3"
"4643","ARMC2"
"4644","SESN1"
"4645","CEP57L1"
"4646","CD164"
"4647","RP11-425D10.10"
"4648","PPIL6"
"4649","SMPD2"
"4650","MICAL1"
"4651","ZBTB24"
"4652","AK9"
"4653","FIG4"
"4654","WASF1"
"4655","CDC40"
"4656","SLC22A16"
"4657","CDK19"
"4658","AMD1"
"4659","GTF3C6"
"4660","RPF2"
"4661","SLC16A10"
"4662","KIAA1919"
"4663","RP5-1112D6.4"
"4664","REV3L"
"4665","TRAF3IP2-AS1"
"4666","TRAF3IP2"
"4667","FYN"
"4668","TUBE1"
"4669","FAM229B"
"4670","MARCKS"
"4671","HDAC2"
"4672","RP3-399L15.3"
"4673","NT5DC1"
"4674","TSPYL4"
"4675","DSE"
"4676","RP3-486I3.7"
"4677","TSPYL1"
"4678","RP1-93H18.7"
"4679","FAM26F"
"4680","TRAPPC3L"
"4681","RWDD1"
"4682","ZUFSP"
"4683","KPNA5"
"4684","GOPC"
"4685","DCBLD1"
"4686","NUS1"
"4687","CEP85L"
"4688","MCM9"
"4689","ASF1A"
"4690","FAM184A"
"4691","MAN1A1"
"4692","TBC1D32"
"4693","HSF2"
"4694","SERINC1"
"4695","PKIB"
"4696","SMPDL3A"
"4697","RNF217"
"4698","HDDC2"
"4699","HEY2"
"4700","NCOA7"
"4701","HINT3"
"4702","TRMT11"
"4703","CENPW"
"4704","RNF146"
"4705","ECHDC1"
"4706","THEMIS"
"4707","PTPRK"
"4708","ARHGAP18"
"4709","L3MBTL3"
"4710","RP11-73O6.3"
"4711","SAMD3"
"4712","EPB41L2"
"4713","AKAP7"
"4714","MED23"
"4715","LINC01013"
"4716","STX7"
"4717","VNN1"
"4718","VNN3"
"4719","VNN2"
"4720","SLC18B1"
"4721","RPS12"
"4722","TBPL1"
"4723","SGK1"
"4724","LINC01010"
"4725","HBS1L"
"4726","MYB"
"4727","AHI1"
"4728","PDE7B"
"4729","BCLAF1"
"4730","MAP7"
"4731","RP3-325F22.5"
"4732","MAP3K5"
"4733","PEX7"
"4734","IFNGR1"
"4735","RP11-356I2.1"
"4736","RP11-356I2.4"
"4737","TNFAIP3"
"4738","RP11-10J5.1"
"4739","PERP"
"4740","HEBP2"
"4741","RP11-390P2.4"
"4742","CCDC28A"
"4743","REPS1"
"4744","ABRACL"
"4745","HECA"
"4746","TXLNB"
"4747","CITED2"
"4748","VTA1"
"4749","HIVEP2"
"4750","RP1-67K17.4"
"4751","AIG1"
"4752","ADAT2"
"4753","PEX3"
"4754","FUCA2"
"4755","PHACTR2"
"4756","LTV1"
"4757","PLAGL1"
"4758","SF3B5"
"4759","STX11"
"4760","UTRN"
"4761","EPM2A"
"4762","FBXO30"
"4763","RP11-545I5.3"
"4764","SHPRH"
"4765","RAB32"
"4766","STXBP5"
"4767","SASH1"
"4768","UST"
"4769","TAB2"
"4770","SUMO4"
"4771","ZC3H12D"
"4772","PPIL4"
"4773","GINM1"
"4774","KATNA1"
"4775","LATS1"
"4776","NUP43"
"4777","PCMT1"
"4778","LRP11"
"4779","ULBP2"
"4780","PLEKHG1"
"4781","MTHFD1L"
"4782","AKAP12"
"4783","ZBTB2"
"4784","RMND1"
"4785","C6orf211"
"4786","SYNE1"
"4787","MYCT1"
"4788","FBXO5"
"4789","MTRF1L"
"4790","IPCEF1"
"4791","SCAF8"
"4792","TIAM2"
"4793","RP11-477D19.2"
"4794","TFB1M"
"4795","ARID1B"
"4796","TMEM242"
"4797","ZDHHC14"
"4798","SNX9"
"4799","SYNJ2"
"4800","SERAC1"
"4801","GTF2H5"
"4802","RP11-732M18.3"
"4803","TULP4"
"4804","TMEM181"
"4805","DYNLT1"
"4806","SYTL3"
"4807","EZR"
"4808","C6orf99"
"4809","RSPH3"
"4810","TAGAP"
"4811","SOD2"
"4812","WTAP"
"4813","ACAT2"
"4814","TCP1"
"4815","MRPL18"
"4816","IGF2R"
"4817","RP11-288H12.4"
"4818","RP3-428L16.2"
"4819","MAP3K4"
"4820","AGPAT4"
"4821","CAHM"
"4822","QKI"
"4823","SFT2D1"
"4824","MPC1"
"4825","RP1-168L15.5"
"4826","RPS6KA2"
"4827","RP11-514O12.4"
"4828","RNASET2"
"4829","FGFR1OP"
"4830","CCR6"
"4831","GPR31"
"4832","MLLT4"
"4833","WDR27"
"4834","C6orf120"
"4835","PHF10"
"4836","ERMARD"
"4837","RP5-894D12.3"
"4838","DLL1"
"4839","FAM120B"
"4840","PSMB1"
"4841","TBP"
"4842","PDCD2"
"4843","AC093627.9"
"4844","AC093627.10"
"4845","FAM20C"
"4846","PDGFA"
"4847","AC147651.3"
"4848","PRKAR1B"
"4849","AC147651.4"
"4850","HEATR2"
"4851","SUN1"
"4852","GET4"
"4853","RP11-449P15.2"
"4854","ADAP1"
"4855","COX19"
"4856","C7orf50"
"4857","GPR146"
"4858","ZFAND2A"
"4859","AC091729.9"
"4860","MICALL2"
"4861","INTS1"
"4862","MAFK"
"4863","TMEM184A"
"4864","PSMG3"
"4865","PSMG3-AS1"
"4866","MAD1L1"
"4867","FTSJ2"
"4868","NUDT1"
"4869","SNX8"
"4870","EIF3B"
"4871","CHST12"
"4872","AC004840.9"
"4873","LFNG"
"4874","BRAT1"
"4875","IQCE"
"4876","TTYH3"
"4877","AMZ1"
"4878","GNA12"
"4879","CARD11"
"4880","FOXK1"
"4881","AP5Z1"
"4882","RBAK-RBAKDN"
"4883","RBAK"
"4884","WIPI2"
"4885","TNRC18"
"4886","RP11-1275H24.2"
"4887","RP11-1275H24.1"
"4888","FBXL18"
"4889","ACTB"
"4890","FSCN1"
"4891","RNF216"
"4892","OCM"
"4893","CCZ1"
"4894","PMS2"
"4895","AIMP2"
"4896","EIF2AK1"
"4897","USP42"
"4898","CYTH3"
"4899","FAM220A"
"4900","RAC1"
"4901","DAGLB"
"4902","KDELR2"
"4903","ZDHHC4"
"4904","C7orf26"
"4905","ZNF853"
"4906","RP11-611L7.1"
"4907","ZNF12"
"4908","CCZ1B"
"4909","C1GALT1"
"4910","RP5-1159O4.1"
"4911","MIOS"
"4912","RPA3"
"4913","RPA3-AS1"
"4914","GLCCI1"
"4915","ICA1"
"4916","NDUFA4"
"4917","PHF14"
"4918","TMEM106B"
"4919","SCIN"
"4920","ARL4A"
"4921","ANKMY2"
"4922","BZW2"
"4923","TSPAN13"
"4924","AC003075.4"
"4925","AHR"
"4926","SNX13"
"4927","HDAC9"
"4928","TWISTNB"
"4929","MACC1"
"4930","CTA-293F17.1"
"4931","ITGB8"
"4932","SP4"
"4933","DNAH11"
"4934","CDCA7L"
"4935","IL6"
"4936","TOMM7"
"4937","FAM126A"
"4938","KLHL7"
"4939","NUPL2"
"4940","AC005082.12"
"4941","GPNMB"
"4942","MALSU1"
"4943","IGF2BP3"
"4944","TRA2A"
"4945","CCDC126"
"4946","FAM221A"
"4947","MPP6"
"4948","DFNA5"
"4949","OSBPL3"
"4950","CYCS"
"4951","C7orf31"
"4952","NFE2L3"
"4953","HNRNPA2B1"
"4954","CBX3"
"4955","SNX10"
"4956","SKAP2"
"4957","HOXA1"
"4958","HOTAIRM1"
"4959","HOXA7"
"4960","HOXA9"
"4961","HOXA10"
"4962","HIBADH"
"4963","TAX1BP1"
"4964","JAZF1"
"4965","CREB5"
"4966","CPVL"
"4967","CHN2"
"4968","SCRN1"
"4969","FKBP14"
"4970","PLEKHA8"
"4971","MTURN"
"4972","AC007036.6"
"4973","ZNRF2"
"4974","NOD1"
"4975","GGCT"
"4976","GARS"
"4977","FAM188B"
"4978","PPP1R17"
"4979","LSM5"
"4980","AVL9"
"4981","KBTBD2"
"4982","NT5C3A"
"4983","RP9"
"4984","BBS9"
"4985","DPY19L1"
"4986","HERPUD2"
"4987","RP11-379H18.1"
"4988","AC007551.3"
"4989","SEPT7"
"4990","EEPD1"
"4991","KIAA0895"
"4992","AOAH"
"4993","ELMO1"
"4994","GPR141"
"4995","EPDR1"
"4996","NME8"
"4997","STARD3NL"
"4998","RP11-121A8.1"
"4999","VPS41"
"5000","YAE1D1"
"5001","RALA"
"5002","LINC00265"
"5003","RP11-467D6.1"
"5004","CDK13"
"5005","MPLKIP"
"5006","AC004988.1"
"5007","INHBA"
"5008","C7orf25"
"5009","PSMA2.1"
"5010","MRPL32"
"5011","STK17A"
"5012","COA1"
"5013","BLVRA"
"5014","MRPS24"
"5015","URGCP"
"5016","UBE2D4"
"5017","AC004951.6"
"5018","LINC00957"
"5019","DBNL"
"5020","POLM"
"5021","AEBP1"
"5022","POLD2"
"5023","GCK"
"5024","YKT6"
"5025","NUDCD3"
"5026","DDX56"
"5027","TMED4"
"5028","OGDH"
"5029","ZMIZ2"
"5030","PPIA"
"5031","H2AFV"
"5032","AC004854.4"
"5033","PURB"
"5034","RP4-673M15.1"
"5035","MYO1G"
"5036","SNHG15"
"5037","CCM2"
"5038","TBRG4"
"5039","IGFBP3"
"5040","TNS3"
"5041","HUS1"
"5042","C7orf57"
"5043","UPP1"
"5044","IKZF1"
"5045","FIGNL1"
"5046","GRB10"
"5047","SEC61G"
"5048","LANCL2"
"5049","VOPP1"
"5050","ZNF713"
"5051","GBAS"
"5052","MRPS17.1"
"5053","PSPH"
"5054","CCT6A"
"5055","SUMF2"
"5056","CHCHD2"
"5057","ZNF736"
"5058","ZNF680"
"5059","ZNF107"
"5060","ZNF138"
"5061","ZNF273"
"5062","ZNF117"
"5063","ERV3-1"
"5064","ZNF92"
"5065","VKORC1L1"
"5066","GUSB"
"5067","ASL"
"5068","CRCP"
"5069","TPST1"
"5070","GS1-124K5.3"
"5071","GS1-124K5.4"
"5072","GS1-124K5.11"
"5073","KCTD7"
"5074","RABGEF1"
"5075","RP11-792A8.4"
"5076","TMEM248"
"5077","SBDS"
"5078","TYW1"
"5079","RP11-166O4.6"
"5080","AUTS2"
"5081","POM121"
"5082","RP11-313P13.5"
"5083","NSUN5"
"5084","BAZ1B"
"5085","BCL7B"
"5086","TBL2"
"5087","DNAJC30"
"5088","WBSCR22"
"5089","STX1A"
"5090","ABHD11"
"5091","WBSCR27"
"5092","LIMK1"
"5093","EIF4H"
"5094","LAT2"
"5095","RFC2"
"5096","CLIP2"
"5097","GTF2IRD1"
"5098","GTF2I"
"5099","NCF1"
"5100","GTF2IRD2"
"5101","WBSCR16"
"5102","GTF2IRD2B"
"5103","POM121C"
"5104","HIP1"
"5105","RHBDD2"
"5106","POR"
"5107","STYXL1"
"5108","MDH2"
"5109","HSPB1"
"5110","YWHAG"
"5111","ZP3"
"5112","DTX2"
"5113","POMZP3"
"5114","CCDC146"
"5115","FGL2"
"5116","GSAP"
"5117","RP5-899E9.1"
"5118","PTPN12"
"5119","RSBN1L-AS1"
"5120","RSBN1L"
"5121","TMEM60"
"5122","PHTF2"
"5123","GNAI1"
"5124","CD36"
"5125","SEMA3C"
"5126","HGF"
"5127","AC074183.4"
"5128","KIAA1324L"
"5129","AC005076.5"
"5130","DMTF1"
"5131","TMEM243"
"5132","TP53TG1"
"5133","CROT"
"5134","ABCB4"
"5135","ABCB1"
"5136","RUNDC3B"
"5137","SLC25A40"
"5138","DBF4"
"5139","SRI"
"5140","STEAP4"
"5141","STEAP1"
"5142","GTPBP10"
"5143","CLDN12"
"5144","CDK14"
"5145","AC002456.2"
"5146","FZD1"
"5147","MTERF"
"5148","AKAP9"
"5149","CYP51A1"
"5150","KRIT1"
"5151","ANKIB1"
"5152","GATAD1"
"5153","PEX1"
"5154","RBM48"
"5155","FAM133B"
"5156","CDK6"
"5157","SAMD9"
"5158","SAMD9L"
"5159","CCDC132"
"5160","TFPI2"
"5161","GNG11"
"5162","BET1"
"5163","CASD1"
"5164","SGCE"
"5165","PEG10"
"5166","PON2"
"5167","PDK4"
"5168","AC002451.3"
"5169","SLC25A13"
"5170","SHFM1"
"5171","RP11-682N22.1"
"5172","ACN9"
"5173","ASNS"
"5174","LMTK2"
"5175","TECPR1"
"5176","BRI3"
"5177","TRRAP"
"5178","AC004893.11"
"5179","SMURF1"
"5180","ARPC1A"
"5181","ARPC1B"
"5182","PDAP1"
"5183","BUD31"
"5184","PTCD1"
"5185","CPSF4"
"5186","ATP5J2"
"5187","ZNF789"
"5188","ZNF394"
"5189","ZKSCAN5"
"5190","FAM200A"
"5191","ZNF655"
"5192","ZSCAN25"
"5193","CYP3A5"
"5194","TRIM4"
"5195","ZKSCAN1"
"5196","ZSCAN21"
"5197","ZNF3"
"5198","COPS6"
"5199","MCM7"
"5200","AP4M1"
"5201","TAF6"
"5202","CNPY4"
"5203","MBLAC1"
"5204","LAMTOR4"
"5205","C7orf43"
"5206","GAL3ST4"
"5207","GPC2"
"5208","STAG3"
"5209","GATS"
"5210","PVRIG"
"5211","PILRB"
"5212","PILRA"
"5213","ZCWPW1"
"5214","MEPCE"
"5215","PPP1R35"
"5216","C7orf61"
"5217","TSC22D4"
"5218","AGFG2"
"5219","LRCH4"
"5220","PCOLCE"
"5221","MOSPD3"
"5222","TFR2"
"5223","GNB2"
"5224","GIGYF1"
"5225","POP7"
"5226","SLC12A9"
"5227","TRIP6"
"5228","SRRT"
"5229","UFSP1"
"5230","ACHE"
"5231","MUC12"
"5232","RP11-395B7.4"
"5233","TRIM56"
"5234","SERPINE1"
"5235","AP1S1"
"5236","PLOD3"
"5237","ZNHIT1"
"5238","CLDN15"
"5239","FIS1"
"5240","RABL5"
"5241","CUX1"
"5242","SH2B2"
"5243","PRKRIP1"
"5244","ORAI2"
"5245","ALKBH4"
"5246","LRWD1"
"5247","POLR2J"
"5248","POLR2J3"
"5249","UPK3BL"
"5250","FAM185A"
"5251","FBXL13"
"5252","ARMC10"
"5253","NAPEPLD"
"5254","PMPCB"
"5255","DNAJC2"
"5256","PSMC2"
"5257","ORC5"
"5258","RP11-325F22.2"
"5259","LINC01004"
"5260","KMT2E-AS1"
"5261","KMT2E"
"5262","CTB-152G17.6"
"5263","SRPK2"
"5264","PUS7"
"5265","RINT1"
"5266","ATXN7L1"
"5267","CDHR3"
"5268","SYPL1"
"5269","NAMPT"
"5270","RP11-22N19.2"
"5271","CCDC71L"
"5272","PIK3CG"
"5273","PRKAR2B"
"5274","HBP1"
"5275","COG5"
"5276","DUS4L"
"5277","BCAP29"
"5278","AC002467.7"
"5279","CBLL1"
"5280","DLD"
"5281","LAMB1"
"5282","PNPLA8"
"5283","THAP5"
"5284","DNAJB9"
"5285","IMMP2L"
"5286","LRRN3"
"5287","DOCK4"
"5288","ZNF277"
"5289","IFRD1"
"5290","LSMEM1"
"5291","TMEM168"
"5292","C7orf60"
"5293","LINC00998"
"5294","MDFIC"
"5295","TFEC"
"5296","TES"
"5297","CAV2"
"5298","CAV1"
"5299","MET"
"5300","CAPZA2"
"5301","ST7"
"5302","NAA38"
"5303","ING3"
"5304","CPED1"
"5305","FAM3C"
"5306","NDUFA5"
"5307","WASL"
"5308","RP11-390E23.6"
"5309","POT1"
"5310","ZNF800"
"5311","GCC1"
"5312","ARF5"
"5313","SND1"
"5314","LRRC4"
"5315","RBM28"
"5316","IMPDH1"
"5317","HILPDA"
"5318","METTL2B"
"5319","RP11-212P7.2"
"5320","CALU"
"5321","CCDC136"
"5322","ATP6V1F"
"5323","IRF5"
"5324","TNPO3"
"5325","TSPAN33"
"5326","AHCYL2"
"5327","SMKR1"
"5328","RP11-448A19.1"
"5329","NRF1"
"5330","UBE2H"
"5331","ZC3HC1"
"5332","KLHDC10"
"5333","TMEM209"
"5334","CPA5"
"5335","CEP41"
"5336","MEST"
"5337","COPG2"
"5338","AC016831.7"
"5339","MIR29A"
"5340","RP11-138A9.1"
"5341","RP11-138A9.2"
"5342","LINC-PINT"
"5343","MKLN1"
"5344","PLXNA4"
"5345","CHCHD3"
"5346","EXOC4"
"5347","SLC35B4"
"5348","AKR1B1"
"5349","BPGM"
"5350","CALD1"
"5351","AGBL3"
"5352","C7orf49"
"5353","TMEM140"
"5354","RP11-134L10.1"
"5355","WDR91"
"5356","CNOT4"
"5357","NUP205"
"5358","C7orf73"
"5359","MTPN"
"5360","AC015987.2"
"5361","CREB3L2"
"5362","TRIM24"
"5363","ATP6V0A4"
"5364","ZC3HAV1"
"5365","TTC26"
"5366","UBN2"
"5367","C7orf55"
"5368","C7orf55-LUC7L2"
"5369","RP11-634H22.1"
"5370","HIPK2"
"5371","TBXAS1"
"5372","PARP12"
"5373","KDM7A"
"5374","JHDM1D-AS1"
"5375","SLC37A3"
"5376","MKRN1"
"5377","ADCK2"
"5378","NDUFB2"
"5379","NDUFB2-AS1"
"5380","BRAF"
"5381","RP4-813F11.4"
"5382","MRPS33"
"5383","AGK"
"5384","RP5-894A10.2"
"5385","KIAA1147"
"5386","SSBP1"
"5387","MGAM"
"5388","CLEC5A"
"5389","EPHB6"
"5390","GSTK1"
"5391","CASP2"
"5392","CLCN1"
"5393","FAM131B"
"5394","AC093673.5"
"5395","ZYX"
"5396","EPHA1"
"5397","EPHA1-AS1"
"5398","FAM115C"
"5399","FAM115A"
"5400","ARHGEF35"
"5401","OR2A1-AS1"
"5402","ARHGEF5"
"5403","TPK1"
"5404","RP5-1136G13.2"
"5405","CUL1"
"5406","EZH2"
"5407","PDIA4"
"5408","ZNF786"
"5409","ZNF425"
"5410","ZNF398"
"5411","ZNF282"
"5412","ZNF212"
"5413","ZNF783"
"5414","ZNF746"
"5415","KRBA1"
"5416","ZNF467"
"5417","ZNF862"
"5418","ATP6V0E2-AS1"
"5419","ATP6V0E2"
"5420","ACTR3C"
"5421","LRRC61"
"5422","REPIN1"
"5423","ZNF775"
"5424","LINC00996"
"5425","GIMAP8"
"5426","GIMAP7"
"5427","GIMAP4"
"5428","GIMAP6"
"5429","GIMAP2"
"5430","GIMAP1"
"5431","GIMAP5"
"5432","TMEM176B"
"5433","TMEM176A"
"5434","NOS3"
"5435","ATG9B"
"5436","ABCB8"
"5437","ASIC3"
"5438","CDK5"
"5439","SLC4A2"
"5440","FASTK"
"5441","TMUB1"
"5442","AGAP3"
"5443","ABCF2"
"5444","CHPF2"
"5445","SMARCD3"
"5446","NUB1"
"5447","WDR86"
"5448","RHEB"
"5449","PRKAG2"
"5450","PRKAG2-AS1"
"5451","GALNT11"
"5452","KMT2C"
"5453","LINC01003"
"5454","XRCC2"
"5455","ACTR3B"
"5456","PAXIP1-AS2"
"5457","PAXIP1"
"5458","RP11-5C23.1"
"5459","PAXIP1-AS1"
"5460","AC099552.4"
"5461","AC144652.1"
"5462","INSIG1"
"5463","AC009403.2"
"5464","RBM33"
"5465","C7orf13"
"5466","RNF32"
"5467","LMBR1"
"5468","NOM1"
"5469","UBE3C"
"5470","DNAJB6"
"5471","PTPRN2"
"5472","AC011899.9"
"5473","NCAPG2"
"5474","ESYT2"
"5475","WDR60"
"5476","VIPR2"
"5477","GTPBP6"
"5478","LINC00685"
"5479","CSF2RA"
"5480","IL3RA"
"5481","SLC25A6"
"5482","LINC00106"
"5483","ASMTL"
"5484","AKAP17A"
"5485","DHRSX"
"5486","CD99"
"5487","ARSD"
"5488","PRKX"
"5489","RP11-706O15.1"
"5490","RP11-706O15.3"
"5491","HDHD1"
"5492","STS"
"5493","PNPLA4"
"5494","KAL1"
"5495","TBL1X"
"5496","WWC3"
"5497","CLCN4"
"5498","HCCS"
"5499","MSL3"
"5500","PRPS2"
"5501","TLR7"
"5502","TLR8"
"5503","TMSB4X"
"5504","TCEANC"
"5505","RAB9A"
"5506","TRAPPC2"
"5507","OFD1"
"5508","GPM6B"
"5509","GEMIN8"
"5510","FANCB"
"5511","MOSPD2"
"5512","PIGA"
"5513","PIR"
"5514","CA5B"
"5515","ZRSR2"
"5516","AP1S2"
"5517","CTPS2"
"5518","SYAP1"
"5519","TXLNG"
"5520","RBBP7"
"5521","REPS2"
"5522","SCML1"
"5523","RAI2"
"5524","BEND2"
"5525","SCML2"
"5526","CDKL5"
"5527","PHKA2"
"5528","PDHA1"
"5529","SH3KBP1"
"5530","CXorf23"
"5531","EIF1AX"
"5532","RPS6KA3"
"5533","CNKSR2"
"5534","MBTPS2"
"5535","YY2"
"5536","SMS"
"5537","PRDX4"
"5538","ACOT9"
"5539","SAT1"
"5540","APOO"
"5541","KLHL15"
"5542","EIF2S3"
"5543","ZFX"
"5544","PDK3"
"5545","POLA1"
"5546","CXorf21"
"5547","GK"
"5548","TAB3"
"5549","DMD"
"5550","CYBB"
"5551","DYNLT3"
"5552","SRPX"
"5553","RPGR"
"5554","MID1IP1"
"5555","RP11-265P11.2"
"5556","RP11-157D23.2"
"5557","BCOR"
"5558","ATP6AP2"
"5559","CXorf38"
"5560","MED14"
"5561","MED14-AS1"
"5562","USP9X"
"5563","DDX3X"
"5564","CASK"
"5565","GPR34"
"5566","GPR82"
"5567","MAOA"
"5568","FUNDC1"
"5569","KDM6A"
"5570","RP6-99M1.2"
"5571","KRBOX4"
"5572","ZNF674"
"5573","ZNF674-AS1"
"5574","CHST7"
"5575","SLC9A7"
"5576","RP2"
"5577","JADE3"
"5578","NDUFB11"
"5579","RBM10"
"5580","UBA1"
"5581","CDK16"
"5582","USP11"
"5583","ZNF41"
"5584","CXorf24"
"5585","ARAF"
"5586","SYN1"
"5587","TIMP1"
"5588","CFP"
"5589","ELK1"
"5590","UXT"
"5591","ZNF81"
"5592","ZNF182"
"5593","ZNF630"
